image_path,label,file_name,file_size_kb,is_valid,width,height,channels
data\raw\Hazardous\batteries\collected-to-take-to-be-recycled-rather-than-be-dumped-into-landfill-2GDCM0M.jpg,hazardous,collected-to-take-to-be-recycled-rather-than-be-dumped-into-landfill-2GDCM0M.jpg,208.79,True,1300,950,3
data\raw\Hazardous\pesticides\act-concept-vector-illustration-stop-herbicide-use-reduce-harmful-2287834549.jpg,hazardous,act-concept-vector-illustration-stop-herbicide-use-reduce-harmful-2287834549.jpg,200.4,True,1500,1198,3
data\raw\Hazardous\e-waste\light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK - Copy.jpg,hazardous,light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK - Copy.jpg,74.08,True,1300,955,3
data\raw\Non-Recyclable\stroform_product\social.jpg,non-recyclable,social.jpg,555.59,True,2000,1333,3
data\raw\Recyclable\cans_all_type\iStock-882176684-recycle-cans.jpg,recyclable,iStock-882176684-recycle-cans.jpg,185.32,True,724,483,3
data\raw\Organic\coffee_tea_bags\e775f7fd372e414b924fcad3a829dd08.jpg,organic,e775f7fd372e414b924fcad3a829dd08.jpg,87.24,True,352,480,3
data\raw\Hazardous\e-waste\25896 - Copy.jpg,hazardous,25896 - Copy.jpg,38.74,True,560,420,3
data\raw\Organic\yard_trimmings\garden-waste-Biogreen-640w.jpg,organic,garden-waste-Biogreen-640w.jpg,49.8,True,640,427,3
data\raw\Hazardous\e-waste\e-waste-lg-238744418.jpg,hazardous,e-waste-lg-238744418.jpg,70.8,True,800,532,3
data\raw\Non-Recyclable\diapers\file-20190704-126340-13f38tz.jpg,non-recyclable,file-20190704-126340-13f38tz.jpg,136.6,True,1920,1249,3
data\raw\Hazardous\e-waste\esy-042966920.jpg,hazardous,esy-042966920.jpg,149.89,True,1050,699,3
data\raw\Non-Recyclable\sanitary_napkin\blog.png,non-recyclable,blog.png,90.62,True,728,498,3
data\raw\Hazardous\paints\solvents-paints-and-adhesives.jpg,hazardous,solvents-paints-and-adhesives.jpg,73.74,True,500,500,3
data\raw\Hazardous\e-waste\Namo-Blog_Cover-7-1024x536.jpg,hazardous,Namo-Blog_Cover-7-1024x536.jpg,67.67,True,1024,536,3
data\raw\Recyclable\cans_all_type\evgeny-karchevsky-k1tUxfs8JYY-unsplash-2.jpg,recyclable,evgeny-karchevsky-k1tUxfs8JYY-unsplash-2.jpg,397.62,True,1440,810,3
data\raw\Organic\yard_trimmings\rc_yard_waste_site.jpg,organic,rc_yard_waste_site.jpg,187.54,True,1000,750,3
data\raw\Non-Recyclable\diapers\Waste_disposal_tvm_422021_1200-compressed.jpg,non-recyclable,Waste_disposal_tvm_422021_1200-compressed.jpg,137.38,True,1200,800,3
data\raw\Organic\kitchen_waste\Eco_friendly_bulk_food_shopping_bags_940x.jpg,organic,Eco_friendly_bulk_food_shopping_bags_940x.jpg,150.03,True,940,788,3
data\raw\Recyclable\plastic_bottles\4212d915183728270996d833a9ec3a2d--soda-bottle-crafts-soda-bottles.jpg,recyclable,4212d915183728270996d833a9ec3a2d--soda-bottle-crafts-soda-bottles.jpg,89.32,True,735,801,3
data\raw\Recyclable\paper_products\007490085_1-8e6d461c5712bdb1ad0c6f6948f82b11.png,recyclable,007490085_1-8e6d461c5712bdb1ad0c6f6948f82b11.png,119.67,True,791,1024,3
data\raw\Non-Recyclable\diapers\Unguarded-disposal-of-soiled-disposable-diapers-in-vacant-plots-27_Q320.jpg,non-recyclable,Unguarded-disposal-of-soiled-disposable-diapers-in-vacant-plots-27_Q320.jpg,32.54,True,320,320,3
data\raw\Hazardous\e-waste\_108381526_mediaitem108381525 - Copy.jpg,hazardous,_108381526_mediaitem108381525 - Copy.jpg,226.51,True,1536,864,3
data\raw\Recyclable\paper_products\Top-Cardboard-Box-Manufacturers.jpg,recyclable,Top-Cardboard-Box-Manufacturers.jpg,114.63,True,1000,665,3
data\raw\Non-Recyclable\ceramic_product\hong-kong-august-01-a-mix-of-broken-glass-shattered-ceramics-building-HKCCMG.jpg,non-recyclable,hong-kong-august-01-a-mix-of-broken-glass-shattered-ceramics-building-HKCCMG.jpg,330.6,True,1300,956,3
data\raw\Non-Recyclable\sanitary_napkin\wosp-overview-1920x1080.jpg,non-recyclable,wosp-overview-1920x1080.jpg,156.42,True,1440,810,3
data\raw\Hazardous\e-waste\electronic-waste-stock-photo_csp13003320.jpg,hazardous,electronic-waste-stock-photo_csp13003320.jpg,92.8,True,600,419,3
data\raw\Hazardous\batteries\800px-Alkali_battery_5.jpg,hazardous,800px-Alkali_battery_5.jpg,75.4,True,800,600,3
data\raw\Recyclable\cans_all_type\2ed03c267a9e46d6a00350f7d01a56f1.jpg,recyclable,2ed03c267a9e46d6a00350f7d01a56f1.jpg,176.13,True,630,419,3
data\raw\Non-Recyclable\diapers\Disposable-Diapers-take-300-years-to-decomposeand-account-for-15-of-landfill-waste..jpg,non-recyclable,Disposable-Diapers-take-300-years-to-decomposeand-account-for-15-of-landfill-waste..jpg,363.92,True,1200,628,3
data\raw\Organic\coffee_tea_bags\coffee_beans_and_tea_bag_1429728262.jpg,organic,coffee_beans_and_tea_bag_1429728262.jpg,138.36,True,1200,800,3
data\raw\Non-Recyclable\diapers\baby-diapers2.jpg,non-recyclable,baby-diapers2.jpg,112.2,True,1600,1200,3
data\raw\Recyclable\paper_products\1610468941921.jpg,recyclable,1610468941921.jpg,123.39,True,1280,853,3
data\raw\Organic\coffee_tea_bags\coffe-hyper-Are-there-Coffee-Bags-Like-Tea-Bags.png,organic,coffe-hyper-Are-there-Coffee-Bags-Like-Tea-Bags.png,655.12,True,1500,925,3
data\raw\Non-Recyclable\sanitary_napkin\GettyImages-menstruation-taboo_1200-1.jpg,non-recyclable,GettyImages-menstruation-taboo_1200-1.jpg,31.53,True,1200,667,3
data\raw\Recyclable\cans_all_type\360_F_525404454_VwozPoWGiIQk1eaqQVJ0ypygpe2RATMd.jpg,recyclable,360_F_525404454_VwozPoWGiIQk1eaqQVJ0ypygpe2RATMd.jpg,32.6,True,540,360,3
data\raw\Non-Recyclable\diapers\best-diapers-1553537708.png,non-recyclable,best-diapers-1553537708.png,604.92,True,2000,1000,3
data\raw\Hazardous\paints\White-Spirit-1200x1200px.png,hazardous,White-Spirit-1200x1200px.png,523.9,True,1200,1200,3
data\raw\Non-Recyclable\stroform_product\200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.jpg,non-recyclable,200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.jpg,633.37,True,1200,801,3
data\raw\Recyclable\paper_products\ade-from-recycled-paper-new-life-for-paper-examples-of-used-paper-1802026453.jpg,recyclable,ade-from-recycled-paper-new-life-for-paper-examples-of-used-paper-1802026453.jpg,738.23,True,1500,1600,3
data\raw\Hazardous\batteries\Primary-battery-types.png,hazardous,Primary-battery-types.png,31.35,True,960,540,3
data\raw\Hazardous\e-waste\Light20bulbs.JPG.jpg,hazardous,Light20bulbs.JPG.jpg,1183.69,True,2789,2108,3
data\raw\Hazardous\batteries\Alkaline-Battery-vs-Lithium-Battery.jpg,hazardous,Alkaline-Battery-vs-Lithium-Battery.jpg,100.73,True,1200,800,3
data\raw\Organic\food_scraps\-bread-organic-waste-isolated-shite-background-flat-illustration_74855-14373.jpg,organic,-bread-organic-waste-isolated-shite-background-flat-illustration_74855-14373.jpg,34.41,True,626,398,3
data\raw\Recyclable\cans_all_type\red-aluminium-can-vector-3885470.jpg,recyclable,red-aluminium-can-vector-3885470.jpg,67.96,True,1000,1080,3
data\raw\Organic\food_scraps\food_scraps_pile.jpg,organic,food_scraps_pile.jpg,182.03,True,850,638,3
data\raw\Recyclable\glass_containers\634e4f17051e7764aa233984-25ml-empty-seal-jars-glass-bottle-with.jpg,recyclable,634e4f17051e7764aa233984-25ml-empty-seal-jars-glass-bottle-with.jpg,45.5,True,771,681,3
data\raw\Hazardous\e-waste\CFL-1 - Copy.jpg,hazardous,CFL-1 - Copy.jpg,76.33,True,600,450,3
data\raw\Organic\kitchen_waste\Feat_Image-Kitchen_garden_1024x1024.jpg,organic,Feat_Image-Kitchen_garden_1024x1024.jpg,56.35,True,640,427,3
data\raw\Recyclable\cans_all_type\preston-england-close-up-on-crushed-food-cans-drinks-cans-and-sweets-EY997A.jpg,recyclable,preston-england-close-up-on-crushed-food-cans-drinks-cans-and-sweets-EY997A.jpg,375.68,True,1300,950,3
data\raw\Non-Recyclable\diapers\Starlight_Untitled_1.1.1.jpg,non-recyclable,Starlight_Untitled_1.1.1.jpg,362.91,True,840,473,3
data\raw\Non-Recyclable\ceramic_product\maxresdefault.jpg,non-recyclable,maxresdefault.jpg,98.54,True,1280,720,3
data\raw\Organic\egg_shells\MG_0288-2000x1333-2.jpg,organic,MG_0288-2000x1333-2.jpg,276.82,True,2000,1333,3
data\raw\Hazardous\e-waste\CFL.jpg,hazardous,CFL.jpg,167.49,True,400,400,3
data\raw\Non-Recyclable\sanitary_napkin\girl-preparing-to-spring-clean-royalty-free-image-1643238913.jpg,non-recyclable,girl-preparing-to-spring-clean-royalty-free-image-1643238913.jpg,225.95,True,1947,1540,3
data\raw\Hazardous\pesticides\spray-pesticides-farm-worker-spray-pesticide-insecticide-on-fruit-1812642349.jpg,hazardous,spray-pesticides-farm-worker-spray-pesticide-insecticide-on-fruit-1812642349.jpg,2339.02,True,1500,1101,3
data\raw\Non-Recyclable\diapers\Screen-Shot-2017-09-18-at-14.12.32.png,non-recyclable,Screen-Shot-2017-09-18-at-14.12.32.png,363.58,True,480,307,3
data\raw\Recyclable\cans_all_type\empty-tin-can-isolated-on-a-white-background-metallic-food-container-2BWM655.jpg,recyclable,empty-tin-can-isolated-on-a-white-background-metallic-food-container-2BWM655.jpg,83.24,True,866,1390,3
data\raw\Recyclable\glass_containers\how-to-reuse-glass-bottles-and-jars-og.jpg,recyclable,how-to-reuse-glass-bottles-and-jars-og.jpg,87.47,True,1200,630,3
data\raw\Hazardous\e-waste\GettyImages-1298365434.jpg,hazardous,GettyImages-1298365434.jpg,272.54,True,771,452,3
data\raw\Organic\kitchen_waste\796520-The-9-Best-Plant-Based-Meal-Delivery-Services-1296x728-Header-f5d7d3.jpg,organic,796520-The-9-Best-Plant-Based-Meal-Delivery-Services-1296x728-Header-f5d7d3.jpg,131.35,True,1296,728,3
data\raw\Hazardous\e-waste\file-20200709-58-1grgzv5 - Copy.jpg,hazardous,file-20200709-58-1grgzv5 - Copy.jpg,269.69,True,1920,1282,3
data\raw\Organic\coffee_tea_bags\CCC-PDP-GrabBag-CoffeeAndTea--White_1400x.jpg,organic,CCC-PDP-GrabBag-CoffeeAndTea--White_1400x.jpg,179.41,True,1400,1400,3
data\raw\Organic\food_scraps\file7g1gomxjw28p61iggbn-993894-1622829644.jpg,organic,file7g1gomxjw28p61iggbn-993894-1622829644.jpg,192.53,True,1200,800,3
data\raw\Recyclable\plastic_bottles\soda-bottle-watering-can.jpg,recyclable,soda-bottle-watering-can.jpg,104.64,True,954,1600,3
data\raw\Non-Recyclable\ceramic_product\640-close-up-of-ceramics_600x600_crop_center.jpg,non-recyclable,640-close-up-of-ceramics_600x600_crop_center.jpg,45.84,True,600,400,3
data\raw\Non-Recyclable\ceramic_product\turn-broken-ceramics-800x800.jpg,non-recyclable,turn-broken-ceramics-800x800.jpg,60.46,True,600,398,3
data\raw\Recyclable\glass_containers\DIYlabeljarszerowastespicesReusableNation.jpg,recyclable,DIYlabeljarszerowastespicesReusableNation.jpg,200.35,True,1072,1608,3
data\raw\Organic\egg_shells\BeachBag_IndiaInk_Egg-DSC_1902-1200_800x.jpg,organic,BeachBag_IndiaInk_Egg-DSC_1902-1200_800x.jpg,217.21,True,800,800,3
data\raw\Hazardous\pesticides\pesticides-148331_640.png,hazardous,pesticides-148331_640.png,74.69,True,363,640,3
data\raw\Recyclable\cans_all_type\stock-photo-recycle-aluminum-metal-crushed-can-waste-background-2163017067.jpg,recyclable,stock-photo-recycle-aluminum-metal-crushed-can-waste-background-2163017067.jpg,388.45,True,1500,1101,3
data\raw\Hazardous\e-waste\sddefault - Copy.jpg,hazardous,sddefault - Copy.jpg,37.36,True,640,480,3
data\raw\Non-Recyclable\ceramic_product\drop-coffee-by-roar-studio-dubai_dezeen_2364_col_hero1-852x479.jpg,non-recyclable,drop-coffee-by-roar-studio-dubai_dezeen_2364_col_hero1-852x479.jpg,64.75,True,852,479,3
data\raw\Hazardous\batteries\1-s2.0-S0892687521004477-ga1.jpg,hazardous,1-s2.0-S0892687521004477-ga1.jpg,29.02,True,447,200,3
data\raw\Organic\coffee_tea_bags\Teabags20and20coffee20filter20with20ground20coffee.jpeg,organic,Teabags20and20coffee20filter20with20ground20coffee.jpeg,266.47,True,1980,1080,3
data\raw\Organic\kitchen_waste\bddbe14e-8b47-4719-914b-e0a4a0eb3c71_22028229.jpg,organic,bddbe14e-8b47-4719-914b-e0a4a0eb3c71_22028229.jpg,238.62,True,800,533,3
data\raw\Non-Recyclable\sanitary_napkin\AdobeStock_121922416-e1568427026836.jpeg,non-recyclable,AdobeStock_121922416-e1568427026836.jpeg,130.03,True,700,366,3
data\raw\Non-Recyclable\diapers\74806254.jpg,non-recyclable,74806254.jpg,65.45,True,600,546,3
data\raw\Hazardous\e-waste\e-waste-electronic-waste-recycling-and-management - Copy.jpg,hazardous,e-waste-electronic-waste-recycling-and-management - Copy.jpg,320.41,True,2667,1500,3
data\raw\Non-Recyclable\stroform_product\lam-dung-hop-xop-1.jpg,non-recyclable,lam-dung-hop-xop-1.jpg,78.91,True,800,600,3
data\raw\Recyclable\cans_all_type\big-tin-can-with-copy-space-isolated-on-white-background-HE441H.jpg,recyclable,big-tin-can-with-copy-space-isolated-on-white-background-HE441H.jpg,94.18,True,1044,1390,3
data\raw\Hazardous\paints\BX_Lacke-Makros-12_1110px.jpg,hazardous,BX_Lacke-Makros-12_1110px.jpg,84.12,True,1110,740,3
data\raw\Organic\coffee_tea_bags\il_570xN.2192109093_s5rf.jpg,organic,il_570xN.2192109093_s5rf.jpg,145.95,True,570,760,3
data\raw\Organic\coffee_tea_bags\group2F7162Fmenu2F111220_1.jpg,organic,group2F7162Fmenu2F111220_1.jpg,143.45,True,1080,1476,3
data\raw\Organic\yard_trimmings\yard-waste-540x5402.jpg,organic,yard-waste-540x5402.jpg,81.18,True,540,540,3
data\raw\Non-Recyclable\platics_bags_wrappers\60c9935424774f7129485c04_1623823188876.jpg,non-recyclable,60c9935424774f7129485c04_1623823188876.jpg,57.98,True,610,656,3
data\raw\Hazardous\e-waste\Fluorescent_Light_Video - Copy.jpg,hazardous,Fluorescent_Light_Video - Copy.jpg,91.02,True,820,460,3
data\raw\Non-Recyclable\ceramic_product\e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12318.jpg,non-recyclable,e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12318.jpg,51.24,True,626,393,3
data\raw\Hazardous\pesticides\gardening-chemicalsinsecticidespesticides-items-from-a-garden-shed-M3TDW9.jpg,hazardous,gardening-chemicalsinsecticidespesticides-items-from-a-garden-shed-M3TDW9.jpg,184.19,True,1300,956,3
data\raw\Hazardous\pesticides\pest-control-tools-bottle-insecticide-disinfection-abstract-concept-graphic-design_133260-4276.jpg,hazardous,pest-control-tools-bottle-insecticide-disinfection-abstract-concept-graphic-design_133260-4276.jpg,37.43,True,626,444,3
data\raw\Recyclable\cans_all_type\85150095-small.jpg,recyclable,85150095-small.jpg,359.5,True,1600,1635,3
data\raw\Hazardous\e-waste\ewaste-3 - Copy.jpg,hazardous,ewaste-3 - Copy.jpg,39.69,True,660,440,3
data\raw\Organic\coffee_tea_bags\FUR.TEA.97739955_1672739528138.webp,organic,FUR.TEA.97739955_1672739528138.webp,112.83,True,1500,1500,3
data\raw\Hazardous\paints\PaintSolvents26Thinners.jpg,hazardous,PaintSolvents26Thinners.jpg,148.58,True,1024,768,3
data\raw\Hazardous\e-waste\ey-waste-bin-full-of-e-waste - Copy.jpg,hazardous,ey-waste-bin-full-of-e-waste - Copy.jpg,998.51,True,3840,2560,3
data\raw\Hazardous\pesticides\43247_2022_601_Fig1_HTML.png,hazardous,43247_2022_601_Fig1_HTML.png,281.5,True,1496,624,3
data\raw\Non-Recyclable\stroform_product\foam-alternative-packaging.jpg,non-recyclable,foam-alternative-packaging.jpg,70.2,True,1200,431,3
data\raw\Hazardous\e-waste\6ft-Fluorescent-Box-Gallery-Image-1.jpg,hazardous,6ft-Fluorescent-Box-Gallery-Image-1.jpg,63.91,True,523,391,3
data\raw\Hazardous\e-waste\stock-photo-electronic-waste-and-garbage-for-recycling-1675112317.jpg,hazardous,stock-photo-electronic-waste-and-garbage-for-recycling-1675112317.jpg,2249.38,True,1500,1101,3
data\raw\Hazardous\e-waste\electronic-waste-hand-dropping-old-damaged-smartphone-bin-e-garbage-152109224.jpg,hazardous,electronic-waste-hand-dropping-old-damaged-smartphone-bin-e-garbage-152109224.jpg,48.29,True,800,534,3
data\raw\Recyclable\cans_all_type\cd28515cb9fbaf5589376da505766a8f.png,recyclable,cd28515cb9fbaf5589376da505766a8f.png,802.1,True,1110,350,3
data\raw\Organic\coffee_tea_bags\154947875.wildland.packaging.png,organic,154947875.wildland.packaging.png,268.12,True,1280,1280,3
data\raw\Organic\egg_shells\rinsing-eggshells-with-water-before-drying-and-crushing.jpg,organic,rinsing-eggshells-with-water-before-drying-and-crushing.jpg,29.9,True,640,422,3
data\raw\Hazardous\e-waste\694898-electronic-waste-thinkstock - Copy.jpg,hazardous,694898-electronic-waste-thinkstock - Copy.jpg,62.02,True,1280,720,3
data\raw\Hazardous\e-waste\fluorescent20lights20hero.png,hazardous,fluorescent20lights20hero.png,1039.67,True,1024,601,3
data\raw\Non-Recyclable\ceramic_product\800px_COLOURBOX5957211.jpg,non-recyclable,800px_COLOURBOX5957211.jpg,106.7,True,800,533,3
data\raw\Non-Recyclable\sanitary_napkin\pngtree-pink-cartoon-feminine-hygiene-products-elements-png-image_2362850.jpg,non-recyclable,pngtree-pink-cartoon-feminine-hygiene-products-elements-png-image_2362850.jpg,92.47,True,640,640,3
data\raw\Recyclable\glass_containers\5-5-ml-small-mini-tall-clear-glass-bottles-jars-combo-of-10-pcs-original-imafd3nqa4ss5gbr.jpeg,recyclable,5-5-ml-small-mini-tall-clear-glass-bottles-jars-combo-of-10-pcs-original-imafd3nqa4ss5gbr.jpeg,99.92,True,850,460,3
data\raw\Recyclable\glass_containers\61ft4NGHGL.jpg,recyclable,61ft4NGHGL.jpg,97.78,True,1000,1000,3
data\raw\Hazardous\e-waste\Is-it-hazardous-waste...flourescent-light-bulbs.png,hazardous,Is-it-hazardous-waste...flourescent-light-bulbs.png,35.97,True,400,400,3
data\raw\Hazardous\batteries\batteries20in20a20pile20WEEE.jpeg,hazardous,batteries20in20a20pile20WEEE.jpeg,66.52,True,400,300,3
data\raw\Hazardous\batteries\Li-Batteries-for-Disposal-or-Recycling-1024x575.png,hazardous,Li-Batteries-for-Disposal-or-Recycling-1024x575.png,1098.32,True,1024,575,3
data\raw\Non-Recyclable\platics_bags_wrappers\Plastic_bags_and_wrapping_2.png,non-recyclable,Plastic_bags_and_wrapping_2.png,480.0,True,1250,458,3
data\raw\Non-Recyclable\ceramic_product\colorful-broken-glass-pottery-on-260nw-1532128616.jpg,non-recyclable,colorful-broken-glass-pottery-on-260nw-1532128616.jpg,53.79,True,390,280,3
data\raw\Organic\coffee_tea_bags\100-drip-coffee-bags-with-100-pure-arabica-coffee-powder-roast-original-imagbanvzakf9tcq.jpeg,organic,100-drip-coffee-bags-with-100-pure-arabica-coffee-powder-roast-original-imagbanvzakf9tcq.jpeg,84.72,True,850,566,3
data\raw\Recyclable\cans_all_type\-drops-mock-up-labels-marks-showing-ice-chips-show-freshness-to-eye-89023184.jpg,recyclable,-drops-mock-up-labels-marks-showing-ice-chips-show-freshness-to-eye-89023184.jpg,154.21,True,1600,1690,3
data\raw\Non-Recyclable\diapers\37494-500x500.jpg,non-recyclable,37494-500x500.jpg,63.64,True,500,500,3
data\raw\Recyclable\cans_all_type\Campbells-WarholCans-scaled.jpg,recyclable,Campbells-WarholCans-scaled.jpg,1094.73,True,4445,1590,3
data\raw\Non-Recyclable\ceramic_product\woman_sort_recycle_glass_bin.jpg,non-recyclable,woman_sort_recycle_glass_bin.jpg,302.61,True,850,1280,3
data\raw\Hazardous\e-waste\s-devices-and-used-electronic-components-intended-for-waste-disposal-2F3X0P0.jpg,hazardous,s-devices-and-used-electronic-components-intended-for-waste-disposal-2F3X0P0.jpg,119.09,True,1300,956,3
data\raw\Recyclable\paper_products\plus-envelopes-carton-kraft-material403x-1024x682.png,recyclable,plus-envelopes-carton-kraft-material403x-1024x682.png,217.15,True,1024,682,3
data\raw\Recyclable\glass_containers\XCRn60a5zd9b8KJQ3L2dA0xFNKxXe1Etv4u4o34D.jpeg,recyclable,XCRn60a5zd9b8KJQ3L2dA0xFNKxXe1Etv4u4o34D.jpeg,343.25,True,3305,3306,3
data\raw\Recyclable\plastic_bottles\IMG_2192.jpg,recyclable,IMG_2192.jpg,2343.87,True,2448,3264,3
data\raw\Organic\kitchen_waste\intro-1644823869.jpg,organic,intro-1644823869.jpg,125.06,True,780,438,3
data\raw\Hazardous\paints\Soho_A4_PaintSolvents__91726__10832.1557412784.jpg,hazardous,Soho_A4_PaintSolvents__91726__10832.1557412784.jpg,60.96,True,492,659,3
data\raw\Recyclable\cans_all_type\aluminum-cans-iStock-1148755120.jpg,recyclable,aluminum-cans-iStock-1148755120.jpg,370.78,True,1920,1080,3
data\raw\Organic\food_scraps\food.jpeg,organic,food.jpeg,150.45,True,922,690,3
data\raw\Organic\yard_trimmings\Leaf-Bags.jpg,organic,Leaf-Bags.jpg,642.79,True,900,598,3
data\raw\Recyclable\cans_all_type\IMG_20131004_104155_216.jpg,recyclable,IMG_20131004_104155_216.jpg,829.91,True,2208,1836,3
data\raw\Recyclable\cans_all_type\image28.jpg,recyclable,image28.jpg,220.65,True,1200,900,3
data\raw\Non-Recyclable\diapers\ad1ec850dfe070f294e3e709582ea0f28d-26-diapers-lede.rsquare.w700.jpg,non-recyclable,ad1ec850dfe070f294e3e709582ea0f28d-26-diapers-lede.rsquare.w700.jpg,50.14,True,700,700,3
data\raw\Organic\coffee_tea_bags\premiumcoffe.jpg,organic,premiumcoffe.jpg,31.25,True,1348,1348,3
data\raw\Recyclable\cans_all_type\republic-february-26-2017-energy-drinks-cans-from-czech-supermarkets-ostrava.jpg,recyclable,republic-february-26-2017-energy-drinks-cans-from-czech-supermarkets-ostrava.jpg,49.92,True,450,300,3
